Player,Event,Rating
nak,CyberPowerPC Summer 2016 Pro Series,0.96
nak,ESL Pro League Season 4 - North America Wild Card,0.74
nak,SL i-League S2 Americas Qualifier,0.91
nak,MLG Regional Minor Championship Americas,0.84
nak,MLG Regional Minor South America Qualifier,0.78
nak,Rising Stars South America Promotional Cup,1.17
nak,Rising Stars South America #1,1.33
nak,MAX5 Invitational,1.00
nak,CEVO Professional Season 8,0.87
nak,StarPrime CyborWars 2016,1.05
nak,CyberPowerPC Summer 2016 Qualifier #2,1.22
Jayzwalkingz,Copenhagen Games 2019 BYOC Qualifier,1.01
Jayzwalkingz,Dustin Expo Open Finals,0.82
Jayzwalkingz,Svenska Elitserien 2018,1.06
Jayzwalkingz,Pixel.bet Brawl: Nordic vs. Europe,0.96
Jayzwalkingz,Europe Minor Open Qualifier #4 - FACEIT Major 2018,0.89
Jayzwalkingz,Europe Minor Open Qualifier #1 - FACEIT Major 2018,0.37
Jayzwalkingz,PMU Challenge 2018 Flickshot Qualifier,1.01
Jayzwalkingz,Thunderpick Invitational #2,1.15
Jayzwalkingz,Betspawn Cup: Nordic vs CIS,0.86
Jayzwalkingz,Copenhagen Games 2018 BYOC Qualifier,1.08
Jayzwalkingz,GameAgents Cup #1,1.05
Jayzwalkingz,ForceDrop.net Cup 1,0.94
Jayzwalkingz,ECS Season 5 North Europe Qualifier,1.00
Jayzwalkingz,ESEA MDL Season 27 Europe,0.94
Jayzwalkingz,LOOT.BET Cup 2 - cs_summit 2 Qualifier,0.81
Jayzwalkingz,DaddySkins Western League,0.91
Jayzwalkingz,MID.TV Challenge Cup #1,0.91
Jayzwalkingz,CSGO.NET Cup 1,1.09
Jayzwalkingz,Legend Series #4,1.37
Jayzwalkingz,Stream.me Gauntlet: CIS vs EU #14,0.40
Jayzwalkingz,Mother Russia 2,0.93
Jayzwalkingz,FCDB Cup 2017 Closed Qualifier,0.90
Jayzwalkingz,TNA Challenge Cup Qualifier ,1.07
Jayzwalkingz,Gfinity Elite Series Season 2,1.01
Jayzwalkingz,ESEA MDL Season 26 Europe,0.94
Jayzwalkingz,DreamHack Open Denver 2017 Europe Closed Qualifier,0.82
Jayzwalkingz,SL i-League Invitational Shanghai 2017 Europe Qualifier,0.81
Jayzwalkingz,DreamHack Open Denver 2017 Europe Open Qualifier,1.18
Jayzwalkingz,DreamHack Masters Malmö 2017,0.83
Jayzwalkingz,ELEAGUE CS:GO Premier 2017 North America Qualifier,0.92
Jayzwalkingz,ESL Pro League Season 6 North America,0.78
Jayzwalkingz,ESL One New York 2017 North America Closed Qualifier,0.74
Jayzwalkingz,Europe Minor - PGL Major Krakow 2017,0.97
Jayzwalkingz,ESEA MDL Season 25 Europe,1.12
Jayzwalkingz,GeForce Cup 2017,0.57
Jayzwalkingz,Farmskins Championship #1 Closed Qualifier,1.07
Jayzwalkingz,Europe Minor Closed Qualifier - PGL Major Krakow 2017,1.02
Jayzwalkingz,Europe Minor Qualifier 2 - PGL Major Krakow 2017,1.16
Jayzwalkingz,ESL One Cologne 2017 - Europe Qualifier 2,0.92
Jayzwalkingz,Copenhagen Games 2017,0.82
Jayzwalkingz,Hellcase Cup 3,1.07
Jayzwalkingz,DreamHack Open Austin 2017 Europe Open Qualifier,0.85
Jayzwalkingz,China Cup 2017,1.08
Jayzwalkingz,ECS Season 3 EU Development League Open Qualifier #2,1.26
Jayzwalkingz,SL i-League Season 3 Europe Qualifier,1.01
Jayzwalkingz,ESEA MDL Season 24 Europe,1.16
Jayzwalkingz,iGame.com Winter Invitational,1.01
Jayzwalkingz,DreamHack ASTRO Open Leipzig 2017,1.04
Jayzwalkingz,eSportsArcadeTV Cup,0.47
Jayzwalkingz,Crownstudent CS:GO Challenge,1.07
Jayzwalkingz,DreamHack ZOWIE Open Winter 2016 Closed Qualifier,0.74
Jayzwalkingz,Team Ownit Challenge,0.87
Jayzwalkingz,iGame.com Nordic Invitational,1.13
Jayzwalkingz,ECS Season 2 EU Development League,0.95
Jayzwalkingz,ESEA Season 22 MDL Global Challenge,1.34
Jayzwalkingz,ESEA Premier Season 22 Europe,0.76
Jayzwalkingz,Hitbox Challenger Cup #2,1.17
Jayzwalkingz,Razer Rising Stars European League Season 1,1.22
Jayzwalkingz,xfunction Challenge,0.66
Jayzwalkingz,Operation: Kinguin #3,1.02
Jayzwalkingz,Nordic Masters Season 2 Finals,0.93
Jayzwalkingz,QuickShot Arena #11,1.04
Jayzwalkingz,QuickShot Showmatches,0.75
Jayzwalkingz,QuickShot Arena #10,1.12
Jayzwalkingz,King of Nordic Season 5,0.99
Jayzwalkingz,King of Nordic's Challenger Cup at DigitalityX,1.12
Jayzwalkingz,BirdieLAN 26,1.30
CONNOR93,ESEA MDL Season 31 North America,0.95
CONNOR93,T.O. Spawn,1.16
CONNOR93,DreamHack Masters Dallas 2019 North America Open Qualifier,1.10
CONNOR93,ECS Season 7 North America Pinnacle Cup,1.01
CONNOR93,ESEA MDL Season 30 North America,0.99
CONNOR93,ESEA MDL Season 29 Global Challenge,0.85
CONNOR93,ESEA MDL Season 29 North America Finals,0.50
CONNOR93,ESL Pro League Season 8 North America Relegation,0.86
CONNOR93,DreamHack Open Winter 2018 North America Open Qualifier,0.85
CONNOR93,DreamHack Open Atlanta 2018 North America Open Qualifier,1.39
CONNOR93,ECS Season 6 North America Qualifier 2,0.89
CONNOR93,ESEA MDL Season 29 North America,1.05
CONNOR93,ECS Season 6 North America Qualifier 1,1.22
CONNOR93,EPICENTER 2018 North America Closed Qualifier,1.04
CONNOR93,EPICENTER 2018 North America Open Qualifier #2,1.13
CONNOR93,IEM Chicago 2018 North America Closed Qualifier,0.92
CONNOR93,IEM Chicago 2018 North America Open Qualifier,1.12
CONNOR93,Fragadelphia 12,1.12
CONNOR93,StarSeries i-League Season 6 North America Qualifier,0.95
CONNOR93,Tokyo in Tulsa 2,1.10
CONNOR93,DreamHack Masters Stockholm 2018 North America Open Qualifier,1.07
CONNOR93,Americas Minor North America Closed Qualifier - FACEIT Major 2018,1.00
CONNOR93,ESL One New York 2018 North America Open Qualifier,0.60
CONNOR93,Americas Minor North America Open Qualifier #4 - FACEIT Major 2018,1.01
CONNOR93,ZOTAC Cup Masters 2018 North America Closed Qualifier,1.07
CONNOR93,ESEA MDL Season 28 North America,1.06
CONNOR93,DreamHack Open Summer 2018 North America Closed Qualifier,1.07
CONNOR93,DreamHack Open Summer 2018 North America Open Qualifier,1.19
CONNOR93,DreamHack Open Austin 2018 North America Closed Qualifier,0.98
CONNOR93,DreamHack Open Austin 2018 North America Open Qualifier,1.17
CONNOR93,ESL One Belo Horizonte North America Open Qualifier,0.62
CONNOR93,iBUYPOWER Invitational Spring 2018,0.71
CONNOR93,ECS Season 5 North America Challenger Cup,1.04
CONNOR93,ESL Pro League Season 7 North America,0.77
CONNOR93,IEM Katowice 2018 North America Open Qualifier #1,0.90
CONNOR93,ESL Pro League Season 6 North America Relegation,0.98
CONNOR93,CyberPowerPC Extreme Gaming Series Winter 2017,1.18
CONNOR93,DreamHack Open Winter 2017 North America Closed Qualifier,1.01
CONNOR93,ROG MASTERS 2017 Americas Regional Finals,0.86
CONNOR93,Americas Minor North America Closed Qualifier - ELEAGUE Major 2018,0.58
CONNOR93,ECS Season 4 North America,0.80
CONNOR93,DreamHack Open Denver 2017 North America Closed Qualifier,0.91
CONNOR93,DreamHack Open Denver 2017 North America Open Qualifier,0.72
CONNOR93,ECS Season 4 NA Promotion,0.74
CONNOR93,ESL Pro League Season 6 North America,0.84
CONNOR93,ROG MASTERS 2017 Americas Main Qualifier,1.51
CONNOR93,Fragadelphia 11,1.04
CONNOR93,ROG MASTERS 2017 United States Open Qualifier,1.20
CONNOR93,DreamHack Masters Malmö 2017 North America Closed Qualifier,1.16
CONNOR93,DreamHack Masters Malmö 2017 North America Open Qualifier,1.65
CONNOR93,DreamHack Open Valencia 2017 North America Open Qualifier,1.02
CONNOR93,CyberPowerPC Extreme Gaming Series Spring 2017,0.95
CONNOR93,ESL Pro League Season 5 North America Relegation,1.07
CONNOR93,ESEA Season 24 MDL Global Challenge,0.73
CONNOR93,CEVO Main Season 12 North America,1.18
CONNOR93,ESL One Cologne 2017 - North America Qualifier 1,0.83
CONNOR93,ECS Season 3 North America,0.85
CONNOR93,DreamHack Open Tours 2017 North America Closed Qualifier,0.87
CONNOR93,DreamHack Open Tours 2017 North America Open Qualifier,1.15
CONNOR93,ECS Season 3 NA Promotion,0.95
CONNOR93,ECS Season 3 NA Development League,1.11
CONNOR93,ECS Season 3 NA Development League Open Qualifier #1,1.21
CONNOR93,SL i-League Season 3 North America Qualifier,0.96
CONNOR93,ESEA MDL Season 24 North America,1.12
CONNOR93,Fragadelphia 10,1.04
CONNOR93,ESEA MDL Season 23 North America,1.09
CONNOR93,Americas Minor - ELEAGUE Major 2017 - Open Qualifier 2,1.26
CONNOR93,ELEAGUE Season 1,0.71
CONNOR93,CEVO Gfinity Professional Season 9,1.10
CONNOR93,CEVO Gfinity Professional Season 9 Placement NA,1.14
CONNOR93,RGN Freedom Cup,0.45
CONNOR93,Fragadelphia 8,1.32
CONNOR93,RGN 2016 Pro Series Open Qualifier,1.19
CONNOR93,Fragadelphia 9,0.98
S0tF1k,ESL One Cologne 2019 Europe Open Qualifier 1,0.92
S0tF1k,StarSeries i-League Season 7,0.95
S0tF1k,ECS Season 7 Europe Pinnacle Cup,0.76
S0tF1k,IEM Katowice 2019 Main Qualifier,0.81
S0tF1k,WePlay! Lock and Load,0.93
S0tF1k,CIS Minor - IEM Katowice 2019,0.99
S0tF1k,ESEA MDL Season 30 Europe,0.95
S0tF1k,ESEA MDL Season 29 Europe Relegation,1.12
S0tF1k,StarSeries i-League Season 7 Europe Qualifier,0.88
S0tF1k,Rivalry.gg Rising Stars,0.80
S0tF1k,CIS Minor Closed Qualifier - IEM Katowice 2019,1.16
S0tF1k,LOOT.BET Cup #3,0.76
S0tF1k,DreamHack Open Atlanta 2018 Europe Open Qualifier,1.12
S0tF1k,EPICENTER 2018 CIS Closed Qualifier,1.09
S0tF1k,Toyota Master Bangkok 2018 CIS Qualifier,1.22
S0tF1k,GG.BET Shuffle - IEM Chicago Qualifier,1.08
S0tF1k,ESEA MDL Season 29 Europe,0.91
S0tF1k,ECS Season 6 Europe Qualifier 1,1.01
S0tF1k,FACEIT Major 2018 Main Qualifier,0.91
S0tF1k,CIS Minor - FACEIT Major 2018,0.87
S0tF1k,DreamHack Masters Stockholm 2018 Europe Closed Qualifier,0.78
S0tF1k,DreamHack Masters Stockholm 2018 Europe Open Qualifier,1.35
S0tF1k,GG.BET Majestic - ESL One Cologne Qualifier,0.83
S0tF1k,CIS Minor Closed Qualifier - FACEIT Major 2018,1.17
S0tF1k,ESEA MDL Season 28 Europe,0.91
S0tF1k,GG.BET Majestic Closed Qualifier,1.21
S0tF1k,ESEA Season 27 MDL Global Challenge,0.86
S0tF1k,ESL Pro League Season 7 Europe Relegation,0.89
S0tF1k,Adrenaline Cyber League 2018 Qualifier,0.97
S0tF1k,ESL One Cologne 2018 Europe Open Qualifier,0.73
S0tF1k,StarSeries i-League Season 5 CIS Qualifier,0.82
S0tF1k,ESL One Belo Horizonte Europe Closed Qualifier,0.75
S0tF1k,ESL One Belo Horizonte Europe Open Qualifier,0.84
S0tF1k,DreamHack Open Tours 2018 Europe Closed Qualifier,0.98
S0tF1k,DreamHack Open Tours 2018 Europe Open Qualifier,1.08
S0tF1k,StarLadder ImbaTV Invitational Chongqing 2018,1.08
S0tF1k,Legend Series #5,1.18
S0tF1k,Cybersport Festival Defender,1.13
S0tF1k,CSGO.NET Cup 2,1.03
S0tF1k,Bets.net Challenger Series,0.88
S0tF1k,ESEA MDL Season 27 Europe,1.04
S0tF1k,QIWI TEAM PLAY WINTER 2018,0.85
S0tF1k,Farmskins Championship #2 - IEM Katowice 2018 Qualifier,1.03
S0tF1k,LOOT.BET Holiday Cup - IEM Katowice 2018 pre-qualifier,1.02
S0tF1k,Stream.me Gauntlet: CIS vs EU #18,0.53
S0tF1k,MakeMy.Bet Cup #2,1.26
S0tF1k,LOOT.BET Cup 2 - cs_summit 2 Qualifier,0.86
S0tF1k,OZ Cup 1,0.92
S0tF1k,Stream.me Gauntlet: CIS vs EU #17,1.25
S0tF1k,Stream.me Gauntlet: CIS vs EU #16,0.91
S0tF1k,UCC Cup #1 by RESF,1.11
S0tF1k,MID.TV Challenge Cup #1,0.91
S0tF1k,CSGO.NET Cup 1,0.99
S0tF1k,Legend Series #4,0.91
S0tF1k,SL i-League Invitational Shanghai 2017,0.77
S0tF1k,CIS Minor - ELEAGUE Major 2018,1.13
S0tF1k,WESG 2017 Russia Qualifier 1,0.92
S0tF1k,ESEA MDL Season 26 Europe,0.96
S0tF1k,DreamHack Open Denver 2017 Europe Closed Qualifier,0.93
S0tF1k,DreamHack Open Denver 2017 Europe Open Qualifier,0.99
S0tF1k,SL i-League Invitational Shanghai 2017 CIS Qualifier,1.07
S0tF1k,EPICENTER 2017 CIS Closed Qualifier,1.11
S0tF1k,WCA 2017 Europe Closed Qualifier,0.94
S0tF1k,Hellcase Cup 6,0.85
S0tF1k,Binary Dragons Prestige LAN,1.22
S0tF1k,DaddySkins Cup 1,1.16
S0tF1k,DreamHack Open Atlanta 2017 Europe Closed Qualifier,0.88
S0tF1k,DreamHack Open Atlanta 2017 Europe Open Qualifier,1.42
S0tF1k,DreamHack Open Valencia 2017 Europe Open Qualifier,0.71
S0tF1k,Hellcase Cup 5,0.92
S0tF1k,CIS Minor - PGL Major Krakow 2017,0.92
S0tF1k,ESEA MDL Season 25 Europe,1.01
S0tF1k,CIS Minor Closed Qualifier - PGL Major Krakow 2017,1.10
S0tF1k,Hellcase Cup 3,1.05
S0tF1k,ECS Season 3 EU Development League Open Qualifier #2,0.98
S0tF1k,ECS Season 3 EU Development League Open Qualifier #1,0.77
S0tF1k,SL i-League Season 3 Europe Qualifier,0.98
S0tF1k,ESEA MDL Season 24 Europe,1.06
S0tF1k,WESG 2016 World Finals,1.06
S0tF1k,ELEAGUE Major Main Qualifier,0.87
S0tF1k,ESEA MDL Season 23 Europe,1.06
S0tF1k,StarLadder Regional Minor Championship CIS - ELEAGUE Major 2017,1.11
S0tF1k,StarLadder Regional Minor Championship CIS - ELEAGUE Major 2017 - Closed Qualifier,1.15
S0tF1k,Adrenaline Cyber League Finals,0.82
S0tF1k,EPICENTER: Moscow CIS Closed Qualifier,1.03
S0tF1k,Global Offensive Champions League Season 4,1.08
S0tF1k,DreamHack ZOWIE Open Bucharest 2016 Closed Qualifier,1.08
S0tF1k,Betway WCA 2016 EU Main Qualifier,1.06
S0tF1k,ECS Season 2 EU Development League Open Qualifier #1,0.92
S0tF1k,Adrenaline Cyber League,1.23
S0tF1k,ESEA Premier Season 22 Europe,1.00
S0tF1k,Betway Invitational,1.08
S0tF1k,SL i-League S2 Europe Qualifier,0.96
S0tF1k,Stream.me Gauntlet EU #1,1.06
S0tF1k,GG Masters,0.95
S0tF1k,Hitbox Challenger Cup #2,1.17
S0tF1k,xfunction Masters 2016,1.04
S0tF1k,owayo Masters I,0.96
S0tF1k,DreamHack ZOWIE Open Summer 2016 Closed Qualifier #2,1.32
S0tF1k,DreamHack ZOWIE Open Summer 2016 Closed Qualifier #1 ,1.14
S0tF1k,DreamHack ZOWIE Open Summer 2016 Open Qualifier #1 ,1.38
S0tF1k,StarLadder Minor CIS - Cologne 2016,0.96
S0tF1k,Operation: Kinguin #3,1.20
S0tF1k,SL I-League Invitational #1 EU Qualifiers,0.94
S0tF1k,Binary Dragons Cup 2,0.96
S0tF1k,CEVO Gfinity Professional Season 9 Placement EU,0.90
S0tF1k,MLG Columbus 2016 Last Chance EU/CIS pre-qualifier,1.00
S0tF1k,Operation: Kinguin #2,1.00
S0tF1k,IEM Katowice 2016 EU Qualifier #1,0.51
S0tF1k,RGN European Open II,0.97
S0tF1k,D!ngIT $2000 Weekly Cup #32,1.11
S0tF1k,Game On European Invitational,0.85
S0tF1k,QuickShot Arena #18,1.26
S0tF1k,D!ngIT $2000 Weekly Cup #28,1.07
S0tF1k,Uprise Champions Cup: Europe,1.05
S0tF1k,QuickShot Arena #16,1.25
S0tF1k,Game Show Global eSports Cup 2016,1.06
S0tF1k,CIS LAN Championship #2,0.95
S0tF1k,QuickShot Showmatches,1.07
S0tF1k,Rising Tornado #5,0.98
S0tF1k,CSHUB Series Season 1,0.85
S0tF1k,Uprise Champions Cup Season 3 Finals,1.07
S0tF1k,Hitbox Arena Showdown Invitational #3,0.99
S0tF1k,Rising Tornado #4,1.11
S0tF1k,DreamHack Open London 2015 Closed Qualifier,0.77
S0tF1k,Hitbox Arena Showdown Invitational #2,0.80
S0tF1k,D!ngIT $2000 Weekly Cup #12,0.86
S0tF1k,Multifrags Invitational 2015,0.97
S0tF1k,Uprise Champions Cup Season 3,1.20
S0tF1k,DreamHack Open Summer 2015 Qualifier #2,1.11
S0tF1k,DreamHack Open Summer 2015 Qualifier #1,0.59
flash,Hungarian National Esport Championship Season 1 Finals,1.03
flash,ESEA Advanced Season 30 Europe,1.10
flash,Bucharest Gaming Week Invitational by ESL Closed Qualifier,0.69
flash,Esports Balkan League Season 2,0.97
flash,Thunderpick Invitational #2,0.88
flash,Adria Masters Season 2 - Road to LOGIN,0.81
flash,Gamdom Premier,0.99
flash,GOCASE Challenge,0.91
flash,CSesport.com Cup #4,1.27
flash,ForceDrop.net Cup 1,0.97
flash,Balkan Challenge #1,1.01
flash,EsporBet.com Promo Cup,1.09
flash,ECS Season 5 Europe Qualifier #3,1.07
flash,ECS Season 5 Europe Qualifier #1,1.05
flash,Thunderpick Invitational #1,0.82
flash,Bets.net Challenger Series,0.93
flash,Stream.me Gauntlet: CIS vs EU #19,1.22
flash,V4 Future Sports Festival Hungary Finals,1.33
flash,CSesport.com XMAS Cup,0.70
flash,ESL Southeast Europe Championship Season 6,0.93
flash,WESG 2017 Europe & CIS Regional Finals,0.96
flash,Mother Russia 2,0.82
flash,Vreecase Cup #2,1.03
flash,X-BET.co Invitational,0.99
flash,TNA Challenge Cup Qualifier ,0.97
flash,DaddySkins Cup 2,0.75
flash,WESG 2017 Central Europe,1.13
flash,CSesport.com Cup #1,1.22
flash,Esports Balkan League Season 1,1.11
flash,Vreecase Cup #1,1.22
flash,Stream.me Gauntlet: CIS vs EU #12,1.09
flash,Stream.me Gauntlet: CIS vs EU #11,1.13
flash,PG WAY Trnava 2017,1.04
flash,ROG MASTERS 2017 Benelux Open Qualifier 1,0.66
flash,Hellcase Cup 5,0.82
flash,ESL Southeast Europe Championship Season 5,1.11
flash,Europe Minor Qualifier 2 - PGL Major Krakow 2017,1.08
flash,The Adria Masters Season 1,1.11
flash,ArcaneBet Balkan ProLeague Season 2,0.92
flash,Binary Dragons csgopolygon Cup 6,0.92
flash,Stream.me Gauntlet: CIS vs EU #4,1.39
flash,Copenhagen Games 2017 BYOC Qualifier,1.25
flash,Stream.me Gauntlet: CIS vs EU #3,1.19
flash,DreamHack Open Tours 2017 Europe Open Qualifier,0.89
flash,Reboot Esports Championship,1.22
flash,VitalBet Balkan Pro League,1.03
flash,QuickShot Arena #27,0.88
flash,PGL Regional Minor Championship Europe - ELEAGUE Major 2017 - Qualifier 2,0.81
flash,PGL Regional Minor Championship Europe - ELEAGUE Major 2017 - Qualifier 1,1.08
flash,DreamHack ZOWIE Open Winter 2016 Closed Qualifier,0.88
flash,DreamHack ZOWIE Open Winter 2016 Open Qualifier,0.97
flash,WESG 2016 Europe & CIS Regional Finals,1.11
flash,Global Offensive Champions League Season 4,0.93
flash,DreamHack ZOWIE Open Bucharest 2016 Closed Qualifier,0.55
flash,Betway WCA 2016 EU Main Qualifier,0.70
flash,World Championships 2016 European Qualifier,0.93
flash,SL i-League S2 Europe Qualifier,0.99
flash,DreamHack Regional Minor Championship Europe Closed Qualifier #2,0.97
flash,DreamHack Regional Minor Championship Europe Closed Qualifier #1,0.63
flash,DreamHack Regional Minor Championship Europe Open Qualifier #1,1.10
flash,SL I-League Invitational #1 EU Qualifiers,1.03
flash,Uprise Champions Cup Season 4,1.00
flash,Pantamera CS:GO Challenge 2016,0.94
flash,CEVO Gfinity Professional Season 9 Placement EU,0.59
flash,Assembly Winter 2016,0.63
flash,MLG Columbus 2016 Last Chance EU/CIS pre-qualifier,0.71
flash,PGL Regional Minor Championship Europe,0.97
flash,Operation: Kinguin #2,1.03
flash,IEM Katowice 2016 EU Qualifier #1,0.84
flash,PGL Regional Minor Championship Europe Qualifiers,1.34
flash,QuickShot Arena #18,0.74
flash,Counter Pit League Season 2,0.89
flash,ESL Southeast Europe Championship Season 2 Finals,1.12
flash,Uprise Champions Cup: Europe,0.89
flash,Game Show Global eSports Cup 2016,0.84
flash,Counter Pit League Season 2 Qualifier,1.23
flash,SL i-League StarSeries XIV,0.74
flash,Fragbite Masters Season 5,0.99
flash,CSHUB Series Season 1,0.86
flash,Fragbite Masters Season 5 Main Qualifier,0.94
flash,Global Offensive Champions League Season 2,0.88
flash,DreamHack Open Cluj-Napoca 2015 EU pre-qualifier #2,0.97
flash,DreamHack Open Cluj-Napoca 2015 EU pre-qualifier #1,1.05
flash,QuickShot Arena #4,1.38
flash,D!ngIT $2000 Weekly Cup #13,1.09
flash,GameAgents League Season 2,0.88
flash,World Championships 2015 European Qualifier,0.91
flash,xfunction Masters Season III,0.90
flash,ESL One Cologne 2015 European Qualifier,0.74
flash,Gaming Paradise Inhouse Qualifier,1.08
flash,ESL Southeast Europe Championship Season 1 Finals,0.89
flash,Balkan Championship Season 2,1.03
flash,ESL Southeast Europe Championship Season 1,0.86
flash,Balkan Superleague,1.05
flash,GameAgents League Season 1,0.87
flash,ASUS ROG Winter 2015,0.96
flash,ASUS ROG Winter 2015 Qualifier,1.07
flash,New Year Invitational,0.96
flash,South East Europe Championship,0.98
flash,ESL Pro League Winter 2014/15,0.50
flash,DreamHack Winter 2014 EU pre-qualifier #1,1.00
flash,European Championship 2014,0.84
flash,European Championship 2014 Qualification Round 2,1.21
flash,Gaming Challenge 2014,1.25
flash,FACEIT Cup September 2013,0.19
flash,European Championship 2013,1.15
flash,European Championship 2013 Qualification Round 2,1.24
flash,Gauntlet: Fight for the Crown,0.80
flash,Infinity Coliseum LAN 33,1.30
uNdo,DreamHack Open Summer 2019 Europe Open Qualifier,0.82
uNdo,LOOT.BET HotShot Series Season 3 CIS,0.95
uNdo,ESL One Cologne 2019 Europe Open Qualifier 1,0.65
uNdo,LOOT.BET HotShot Series Season 2,0.99
uNdo,DreamHack Open Tours 2019 Europe Closed Qualifier,0.96
uNdo,DreamHack Open Tours 2019 Europe Open Qualifier,1.36
uNdo,ESEA Advanced Season 30 Europe,0.93
uNdo,LOOT.BET HotShot Series Season 2 CIS Closed Qualifier,1.27
uNdo,LOOT.BET HotShot Series Season 1,0.89
uNdo,OGA Counter PIT Season 4,0.85
uNdo,LOOT.BET HotShot Series Season 1 CIS Closed Qualifier,1.01
uNdo,QIWI Teamplay Season 3,0.78
uNdo,LOOT.BET Bullet Blizzard,1.00
uNdo,CIS Minor Open Qualifier 1 - IEM Katowice 2019,1.01
uNdo,Stream.me CIS Challenger League #3,0.98
uNdo,GG.BET Summer CIS + EU,0.74
uNdo,UK Masters Insomnia63,0.95
uNdo,GG.BET Summer CIS,1.08
uNdo,Stream.me CIS Challenger League #2,1.08
uNdo,MID.TV Cyber Cup,0.90
uNdo,UK Masters Insomnia63 Closed Qualifier,0.90
uNdo,Stream.me CIS Challenger League,1.03
